Chip Run Info,G:\drma_data\Fluidigm_BioMark_data\CheeseAssayValidation_Triplicates\ChipRun.bml,Combined Chip Run,192.24 (169x),GE 192x24 PCR+Melt v2,ROX,EvaGreen,13.03.2020 12:44:40,00:51:27,GDC172-31-6-71,SamplePlateName: Undefined/Undefined,SamplePlateBarCode: Undefined/Undefined,ReagentPlateName: NA,ReagentPlateBarCode: NA
S167-A13,Std_24 (10^6 c/ul) (2),Standard,1000000,Lbbrevi_g2037-3,Test,13.4743417936815,921310.405785569,0.93,Pass,0.05,80.7307605674461,999,1
S168-A13,9 Mock NTC (preamp),Unknown,1,Lbbrevi_g2037-3,Test,999,-1,0,Flag,0.05,999,999,0
S177-A13,Lactobacillus delbrueckii DSM 20081 (2),Unknown,1,Lbbrevi_g2037-3,Test,999,-1,0,Flag,0.05,999,999,0
S176-A13,Lactobacillus casei ATCC 393 (2),Unknown,1,Lbbrevi_g2037-3,Test,999,-1,0,Flag,0.05,999,999,0
S175-A13,Enterococcus faecalis FAM 22123 (2),Unknown,1,Lbbrevi_g2037-3,Test,999,-1,0,Flag,0.05,999,999,0
S178-A13,Lactobacillus helveticus FAM 19190 (2),Unknown,1,Lbbrevi_g2037-3,Test,999,-1,0,Flag,0.05,999,999,0
S179-A13,Lactobacillus paraplantarum DSM 10641 (2),Unknown,1,Lbbrevi_g2037-3,Test,999,-1,0,Flag,0.05,999,999,0
S180-A13,Lactobacillus sakei FAM 14960 (2),Unknown,1,Lbbrevi_g2037-3,Test,999,-1,0,Flag,0.05,999,999,0
S189-A13,Streptococcus thermophilus FAM 21476 (2),Unknown,1,Lbbrevi_g2037-3,Test,999,-1,0,Flag,0.05,999,999,0
S188-A13,Pediococcus pentosaceus DSM 20336 (2),Unknown,1,Lbbrevi_g2037-3,Test,999,-1,0,Flag,0.05,999,999,0
S187-A13,Lactococcus lactis subsp. lactis FAM 23201 (2),Unknown,1,Lbbrevi_g2037-3,Test,999,-1,0,Flag,0.05,999,999,0
S190-A13,Acidipropionibacterium jensenii DSM 20535 (2),Unknown,1,Lbbrevi_g2037-3,Test,999,-1,0,Flag,0.05,999,999,0
S191-A13,Std_24 (10^5 c/ul) (2),Standard,100000,Lbbrevi_g2037-3,Test,17.1653358498685,79414.2278331169,0.9,Pass,0.05,80.9566244537161,999,1
S192-A13,NTC (TE) (2),NTC,1,Lbbrevi_g2037-3,Test,999,-1,0,Flag,0.05,999,999,0
S001-A12,Clostridium tyrobutyricum DSM 2637 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S002-A12,Enterococcus faecalis DSM 20376 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S003-A12,Lactobacillus casei FAM 20446 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S006-A12,Lactobacillus paraplantarum FAM 18197 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S005-A12,Lactobacillus parabuchneri DSM 5707 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S004-A12,Lactobacillus delbrueckii DSM 20074 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S013-A12,Lactobacillus sakei DSM 15831 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S014-A12,Leuconostoc mesenteroides DSM 20346 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S015-A12,Pediococcus pentosaceus DSM 20333 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S018-A12,Std_24 (10^4 c/ul) (1),Standard,10000,Ecfaeci_cysS,Test,20.5497691534425,12040.2720489781,0.92,Pass,0.05,79.6241740478183,999,1
S017-A12,Acidipropionibacterium thoenii DSM 20276 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S016-A12,Clostridium butyricum DSM 10702 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S025-A12,Clostridium tyrobutyricum FAM 1550 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S026-A12,Enterococcus faecium DSM 20477 (1),Unknown,1,Ecfaeci_cysS,Test,14.6820624823329,591149.222391284,0.79,Pass,0.05,78.815754793493,999,1
S027-A12,Lactobacillus coryniformis FAM 20761 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S030-A12,Lactobacillus plantarum DSM 20174 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S029-A12,Lactobacillus parabuchneri FAM 21731 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S028-A12,Lactobacillus delbrueckii DSM 20072 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S037-A12,Lactobacillus sakei DSM 20017 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S038-A12,Leuconostoc mesenteroides DSM 20484 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S039-A12,Pediococcus pentosaceus DSM 20280 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S042-A12,Std_24 (10^3 c/ul) (1),Standard,1000,Ecfaeci_cysS,Test,23.9919046296992,1226.36581436113,0.98,Pass,0.05,79.3055043790791,999,1
S041-A12,Clostridium sporogenes DSM 795 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S040-A12,Leuconostoc carnosum DSM 5576 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S049-A12,Clostridium tyrobutyricum FAM 22550 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S050-A12,Enterococcus faecium FAM 1711 (1),Unknown,1,Ecfaeci_cysS,Test,13.2116908006805,1568394.00699796,0.96,Pass,0.05,79.2536815137358,999,1
S051-A12,Lactobacillus coryniformis DSM 20001 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S054-A12,Lactobacillus plantarum ATCC 8014 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S053-A12,Lactobacillus parabuchneri FAM 21823 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S052-A12,Lactobacillus fermentum DSM 20052 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S061-A12,Lactococcus lactis subsp. cremoris DSM 20069 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S062-A12,Leuconostoc mesenteroides DSM 20343 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S063-A12,Propionibacterium freudenreichii DSM 20271 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S066-A12,0 Mock Fail,Unknown,1,Ecfaeci_cysS,Test,25.0271449431722,616.972684779874,0.75,Pass,0.05,80.2344717157854,999,1
S065-A12,Lactobacillus buchneri DSM 20057 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S064-A12,Leuconostoc lactis DSM 20202 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S073-A12,Enterococcus durans DSM 20633 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S074-A12,Enterococcus faecium FAM 19316 (1),Unknown,1,Ecfaeci_cysS,Test,13.6168207330216,1198664.30516238,0.91,Pass,0.05,79.1211500092731,999,1
S075-A12,Lactobacillus coryniformis DSM 20004 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S078-A12,Lactobacillus plantarum FAM 18858 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S077-A12,Lactobacillus paracasei DSM 5622 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S076-A12,Lactobacillus fermentum FAM 11660 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S085-A12,Lactococcus lactis subsp. cremoris FAM 17873 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S086-A12,Leuconostoc mesenteroides DSM 20241 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S087-A12,Propionibacterium freudenreichii FAM 15217.1 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S090-A12,1 Mock 10^5,Unknown,1,Ecfaeci_cysS,Test,18.7123992643923,40753.2706942091,0.87,Pass,0.05,79.0048473681125,999,1
S089-A12,Clostridium beijerinckii DSM 791 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S088-A12,Leuconostoc pseudomesenteroides DSM 20193 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S100-A12,Lactobacillus fermentum FAM 20347 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S101-A12,Lactobacillus paracasei FAM 18133.2 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S102-A12,Lactobacillus rhamnosus DSM 20021 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S099-A12,Lactobacillus curvatus DSM 20019 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S098-A12,Lactobacillus brevis DSM 20054 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S097-A12,Enterococcus durans FAM 19822 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S112-A12,Pediococcus stilesii DSM 18001 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S113-A12,Std_24 (10^8 c/ul) (1) ,Standard,100000000,Ecfaeci_cysS,Test,7.07991417091064,91753028.5412377,0.98,Pass,0.05,79.1534885448752,999,1
S114-A12,2 Mock 10^4,Unknown,1,Ecfaeci_cysS,Test,21.858463785071,5052.11510716738,0.88,Pass,0.05,78.9580421880242,999,1
S111-A12,Propionibacterium freudenreichii FAM 15346 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S110-A12,Pediococcus acidilactici DSM 20284 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S109-A12,Lactococcus lactis subsp. cremoris FAM 23216 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S124-A12,Lactobacillus helveticus DSM 20075 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S125-A12,Lactobacillus paracasei FAM 19331 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S126-A12,Lactobacillus rhamnosus FAM 19984 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S123-A12,Lactobacillus curvatus FAM 18731 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S122-A12,Lactobacillus brevis CCUG 33268 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S121-A12,Enterococcus durans FAM 22256 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S136-A12,Streptococcus salivarius DSM 20560 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S137-A12,Std_24 (10^7 c/ul) (1),Standard,10000000,Ecfaeci_cysS,Test,10.366156964114,10364111.8233436,0.98,Pass,0.05,79.1906704324979,999,1
S138-A12,3 Mock 10^3,Unknown,1,Ecfaeci_cysS,Test,26.6635807162179,208.280475605235,0,Flag,0.05,999,999,0
S135-A12,Streptococcus thermophilus DSM 20617 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S134-A12,Pediococcus acidilactici FAM 13881 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S133-A12,Lactococcus lactis subsp. lactis ATCC 19435 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S148-A12,Lactobacillus helveticus FAM 13019 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S149-A12,Lactobacillus paraplantarum DSM 10667 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S150-A12,Lactobacillus rhamnosus FAM 22674 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S147-A12,Lactobacillus curvatus FAM 18867 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S146-A12,Lactobacillus brevis CCUG 48612 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S145-A12,Enterococcus faecalis ATCC 19433 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S160-A12,Acidipropionibacterium acidipropionici DSM 4900 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S161-A12,Std_24 (10^6 c/ul) (1),Standard,1000000,Ecfaeci_cysS,Test,13.9142743000064,983947.836656334,0.98,Pass,0.05,79.3339092929841,999,1
S162-A12,4 Mock 10^2,Unknown,1,Ecfaeci_cysS,Test,24.9375572950788,654.764176513256,0.98,Pass,0.05,78.9236143275587,999,1
S159-A12,Streptococcus thermophilus FAM 10792 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S158-A12,Pediococcus acidilactici FAM 19158 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S157-A12,Lactococcus lactis subsp. lactis FAM 17950 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S172-A12,Lactobacillus helveticus FAM 19190 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S173-A12,Lactobacillus paraplantarum DSM 10641 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S174-A12,Lactobacillus sakei FAM 14960 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S171-A12,Lactobacillus delbrueckii DSM 20081 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S170-A12,Lactobacillus casei ATCC 393 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S169-A12,Enterococcus faecalis FAM 22123 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S184-A12,Acidipropionibacterium jensenii DSM 20535 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S185-A12,Std_24 (10^5 c/ul) (1),Standard,100000,Ecfaeci_cysS,Test,17.4959834552295,91354.7151954275,0.94,Pass,0.05,79.7753211280346,999,1
S186-A12,NTC (TE) (1),NTC,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S183-A12,Streptococcus thermophilus FAM 21476 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S182-A12,Pediococcus pentosaceus DSM 20336 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S181-A12,Lactococcus lactis subsp. lactis FAM 23201 (1),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S012-A12,Lactobacillus paraplantarum FAM 18197 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S011-A12,Lactobacillus parabuchneri DSM 5707 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S010-A12,Lactobacillus delbrueckii DSM 20074 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S007-A12,Clostridium tyrobutyricum DSM 2637 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S008-A12,Enterococcus faecalis DSM 20376 (2),Unknown,1,Ecfaeci_cysS,Test,25.759471711784,379.499221952752,0.92,Pass,0.05,78.7110126371568,999,1
S009-A12,Lactobacillus casei FAM 20446 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S024-A12,Std_24 (10^4 c/ul) (2),Standard,10000,Ecfaeci_cysS,Test,20.6340667637465,11385.23251526,0.92,Pass,0.05,79.0337364353047,999,1
S023-A12,Acidipropionibacterium thoenii DSM 20276 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S022-A12,Clostridium butyricum DSM 10702 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S019-A12,Lactobacillus sakei DSM 15831 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S020-A12,Leuconostoc mesenteroides DSM 20346 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S021-A12,Pediococcus pentosaceus DSM 20333 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S036-A12,Lactobacillus plantarum DSM 20174 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S035-A12,Lactobacillus parabuchneri FAM 21731 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S034-A12,Lactobacillus delbrueckii DSM 20072 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S031-A12,Clostridium tyrobutyricum FAM 1550 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S032-A12,Enterococcus faecium DSM 20477 (2),Unknown,1,Ecfaeci_cysS,Test,14.0410716937614,904543.236862487,0.79,Pass,0.05,78.3571347964368,999,1
S033-A12,Lactobacillus coryniformis FAM 20761 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S048-A12,Std_24 (10^3 c/ul) (2),Standard,1000,Ecfaeci_cysS,Test,23.668636574857,1519.79571216162,0.79,Pass,0.05,78.8861244101622,999,1
S047-A12,Clostridium sporogenes DSM 795 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S046-A12,Leuconostoc carnosum DSM 5576 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S043-A12,Lactobacillus sakei DSM 20017 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S044-A12,Leuconostoc mesenteroides DSM 20484 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S045-A12,Pediococcus pentosaceus DSM 20280 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S060-A12,Lactobacillus plantarum ATCC 8014 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S059-A12,Lactobacillus parabuchneri FAM 21823 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S058-A12,Lactobacillus fermentum DSM 20052 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S055-A12,Clostridium tyrobutyricum FAM 22550 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S056-A12,Enterococcus faecium FAM 1711 (2),Unknown,1,Ecfaeci_cysS,Test,13.9096469377296,986973.907335398,0.95,Pass,0.05,78.7731700003786,999,1
S057-A12,Lactobacillus coryniformis DSM 20001 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S072-A12,5 Mock 10^4 (preamp),Unknown,1,Ecfaeci_cysS,Test,13.3417908352616,1438668.10526143,0.97,Pass,0.05,79.2525675253643,999,1
S071-A12,Lactobacillus buchneri DSM 20057 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S070-A12,Leuconostoc lactis DSM 20202 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S067-A12,Lactococcus lactis subsp. cremoris DSM 20069 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S068-A12,Leuconostoc mesenteroides DSM 20343 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S069-A12,Propionibacterium freudenreichii DSM 20271 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S084-A12,Lactobacillus plantarum FAM 18858 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S083-A12,Lactobacillus paracasei DSM 5622 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S082-A12,Lactobacillus fermentum FAM 11660 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S079-A12,Enterococcus durans DSM 20633 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S080-A12,Enterococcus faecium FAM 19316 (2),Unknown,1,Ecfaeci_cysS,Test,14.1889922331343,819971.843989352,0.95,Pass,0.05,78.7483924251569,999,1
S081-A12,Lactobacillus coryniformis DSM 20004 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S096-A12,6 Mock 10^3 (preamp),Unknown,1,Ecfaeci_cysS,Test,16.9346681975901,132586.972608975,0.94,Pass,0.05,79.1734058828756,999,1
S095-A12,Clostridium beijerinckii DSM 791 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S094-A12,Leuconostoc pseudomesenteroides DSM 20193 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S091-A12,Lactococcus lactis subsp. cremoris FAM 17873 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S092-A12,Leuconostoc mesenteroides DSM 20241 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S093-A12,Propionibacterium freudenreichii FAM 15217.1 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S105-A12,Lactobacillus curvatus DSM 20019 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S104-A12,Lactobacillus brevis DSM 20054 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S103-A12,Enterococcus durans FAM 19822 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S106-A12,Lactobacillus fermentum FAM 20347 (2),Unknown,1,Ecfaeci_cysS,Test,25.1703797472128,561.029845326818,0.88,Pass,0.05,78.8164691749112,999,1
S107-A12,Lactobacillus paracasei FAM 18133.2 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S108-A12,Lactobacillus rhamnosus DSM 20021 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S117-A12,Propionibacterium freudenreichii FAM 15346 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S116-A12,Pediococcus acidilactici DSM 20284 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S115-A12,Lactococcus lactis subsp. cremoris FAM 23216 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S118-A12,Pediococcus stilesii DSM 18001 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S119-A12,Std_24 (10^8 c/ul) (2) ,Standard,100000000,Ecfaeci_cysS,Test,6.99009132141639,97388385.4612347,0.98,Pass,0.05,78.8082948867741,999,1
S120-A12,7 Mock 10^2 (preamp),Unknown,1,Ecfaeci_cysS,Test,20.0678631443068,16577.5599245257,0.83,Pass,0.05,79.3153175076191,999,1
S129-A12,Lactobacillus curvatus FAM 18731 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S128-A12,Lactobacillus brevis CCUG 33268 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S127-A12,Enterococcus durans FAM 22256 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S130-A12,Lactobacillus helveticus DSM 20075 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S131-A12,Lactobacillus paracasei FAM 19331 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S132-A12,Lactobacillus rhamnosus FAM 19984 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S141-A12,Streptococcus thermophilus DSM 20617 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S140-A12,Pediococcus acidilactici FAM 13881 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S139-A12,Lactococcus lactis subsp. lactis ATCC 19435 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S142-A12,Streptococcus salivarius DSM 20560 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S143-A12,Std_24 (10^7 c/ul) (2),Standard,10000000,Ecfaeci_cysS,Test,10.2079205035028,11511595.1626691,0.97,Pass,0.05,78.7158965793555,999,1
S144-A12,8 Mock 10^1 (preamp),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S153-A12,Lactobacillus curvatus FAM 18867 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S152-A12,Lactobacillus brevis CCUG 48612 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S151-A12,Enterococcus faecalis ATCC 19433 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S154-A12,Lactobacillus helveticus FAM 13019 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S155-A12,Lactobacillus paraplantarum DSM 10667 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S156-A12,Lactobacillus rhamnosus FAM 22674 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
S165-A12,Streptococcus thermophilus FAM 10792 (2),Unknown,1,Ecfaeci_cysS,Test,999,-1,0,Flag,0.05,999,999,0
